index,image,transcription,length
37117,c04-066-00-00,HOW,3.0
37118,r03-026-03-07,for,3.0
37119,c04-061-05-06,the,3.0
37120,r02-060-06-05,the,3.0
37121,r03-026-04-00,the,3.0
37122,r03-026-04-04,who,3.0
37123,d06-091-07-03,are,3.0
37124,b04-195-06-04,and,3.0
37125,p02-127-03-01,the,3.0
37126,b06-059-06-06,the,3.0
37127,r03-026-04-05,now,3.0
37128,r03-026-04-06,had,3.0
37129,e01-029-05-05,how,3.0
37130,c04-050-06-10,the,3.0
37131,p02-127-03-13,You,3.0
37132,d06-091-08-02,may,3.0
37133,c04-066-04-01,way,3.0
37134,p02-127-05-07,see,3.0
37135,e01-029-01-07,and,3.0
37136,p02-127-05-03,you,3.0
37137,b05-042-02-02,how,3.0
37138,c04-066-03-09,the,3.0
37139,a01-038-11-05,the,3.0
37140,b06-059-04-06,and,3.0
37141,c04-066-03-06,fed,3.0
37142,e01-029-02-03,and,3.0
37143,b06-036-02-04,far,3.0
37144,p03-012-06-08,get,3.0
37145,c04-066-03-02,key,3.0
37146,e01-029-03-00,can,3.0
37147,r03-026-01-05,had,3.0
37148,r03-026-02-04,had,3.0
37149,d06-091-08-06,are,3.0
37150,a01-043u-03-00,his,3.0
37151,d06-091-08-05,you,3.0
37152,d06-091-08-03,say,3.0
37153,c06-076-00-07,saw,3.0
37154,a01-014-05-06,are,3.0
37155,c04-066-02-01,the,3.0
37156,c04-066-02-00,All,3.0
37157,c04-066-03-01,off,3.0
37158,p02-109-06-13,met,3.0
37159,e01-032-08-07,the,3.0
37160,b06-064-01-03,the,3.0
37161,b06-064-06-05,was,3.0
37162,e01-050-05-05,and,3.0
37163,c06-083-04-02,his,3.0
37164,p02-115-00-02,her,3.0
37165,c04-035-03-09,but,3.0
37166,d06-086-05-01,was,3.0
37167,r03-035-02-05,the,3.0
37168,e01-050-06-00,the,3.0
37169,c04-035-03-06,off,3.0
37170,c06-083-04-05,and,3.0
37171,p02-115-00-00,Doc,3.0
37172,c06-083-04-06,the,3.0
37173,p02-109-08-06,you,3.0
37174,c04-035-03-03,The,3.0
37175,c04-035-03-00,the,3.0
37176,p03-023-01-10,get,3.0
37177,e01-050-06-07,was,3.0
37178,e01-055-00-00,One,3.0
37179,r03-035-02-08,the,3.0
37180,r03-035-03-02,and,3.0
37181,d06-086-04-06,far,3.0
37182,c06-083-05-03,the,3.0
37183,c04-035-01-06,let,3.0
37184,b06-032-04-04,and,3.0
37185,b05-042-05-04,raw,3.0
37186,c06-083-03-06,who,3.0
37187,e01-050-04-06,and,3.0
37188,b05-042-05-02,can,3.0
37189,e01-050-02-07,was,3.0
37190,e01-050-02-08,the,3.0
37191,b06-064-05-02,are,3.0
37192,r03-035-00-03,you,3.0
37193,e01-050-03-01,who,3.0
37194,e01-050-03-03,the,3.0
37195,c06-083-02-04,the,3.0
37196,p02-115-01-02,and,3.0
37197,r03-035-00-07,two,3.0
37198,b06-064-06-00,how,3.0
37199,c04-035-01-03,and,3.0
37200,r02-054-04-02,out,3.0
37201,b06-064-06-01,and,3.0
37202,b05-042-05-03,the,3.0
37203,r03-035-01-00,for,3.0
37204,c04-039-01-04,big,3.0
37205,b06-064-06-02,why,3.0
37206,e01-050-04-00,was,3.0
37207,c04-039-01-02,had,3.0
37208,r03-035-01-03,and,3.0
37209,p02-115-01-00,Gay,3.0
37210,b06-064-06-03,the,3.0
37211,r02-054-03-09,his,3.0
37212,r02-054-04-00,and,3.0
37213,b06-064-05-01,who,3.0
37214,r02-054-01-06,was,3.0
37215,d06-086-04-04,day,3.0
37216,d06-086-02-07,the,3.0
37217,b06-064-08-05,and,3.0
37218,c04-028-04-07,mug,3.0
37219,c04-028-04-05,the,3.0
37220,r02-054-00-09,and,3.0
37221,c04-028-04-02,the,3.0
37222,c06-083-07-01,his,3.0
37223,e01-055-03-08,and,3.0
37224,c04-028-04-01,for,3.0
37225,c04-028-04-00,NOT,3.0
37226,p03-023-02-03,was,3.0
37227,p02-109-07-01,but,3.0
37228,r03-035-05-12,Not,3.0
37229,r03-035-05-13,yet,3.0
37230,r03-035-06-00,but,3.0
37231,c06-083-07-06,the,3.0
37232,c04-028-01-08,red,3.0
37233,e01-055-04-06,was,3.0
37234,d06-086-02-04,one,3.0
37235,r03-035-06-01,the,3.0
37236,r02-054-00-01,was,3.0
37237,c06-087-02-02,and,3.0
37238,e01-055-05-01,the,3.0
37239,c04-028-05-01,has,3.0
37240,p02-109-07-05,can,3.0
37241,a01-014-01-00,the,3.0
37242,d06-086-03-00,The,3.0
37243,r03-035-03-05,has,3.0
37244,c04-035-01-01,Ian,3.0
37245,d06-086-04-03,the,3.0
37246,a01-014-01-04,the,3.0
37247,c04-035-00-01,Sid,3.0
37248,e01-055-00-05,the,3.0
37249,a01-043u-07-02,see,3.0
37250,b04-187-07-00,are,3.0
37251,d06-086-04-01,end,3.0
37252,e01-055-00-08,the,3.0
37253,r02-054-01-03,the,3.0
37254,e01-055-00-01,can,3.0
37255,p02-109-08-00,him,3.0
37256,e01-055-01-01,and,3.0
37257,p03-023-02-00,and,3.0
37258,b06-064-08-00,for,3.0
37259,c06-083-05-08,and,3.0
37260,c04-028-06-06,act,3.0
37261,r03-035-04-05,you,3.0
37262,c04-028-06-04,his,3.0
37263,d06-086-03-02,man,3.0
37264,p02-109-07-07,say,3.0
37265,p03-023-02-02,all,3.0
37266,c06-083-06-04,his,3.0
37267,d06-086-04-00,the,3.0
37268,r02-054-04-04,key,3.0
37269,a01-043u-06-07,his,3.0
37270,r03-030-06-03,The,3.0
37271,c04-050-03-02,the,3.0
37272,r03-030-03-02,the,3.0
37273,c04-050-03-00,out,3.0
37274,c06-080-05-08,has,3.0
37275,e01-035-00-08,men,3.0
37276,p02-115-06-00,who,3.0
37277,e01-035-01-00,and,3.0
37278,r03-030-03-03,ten,3.0
37279,c06-080-06-03,and,3.0
37280,c04-050-02-05,the,3.0
37281,d06-086-09-02,and,3.0
37282,c04-050-02-04,But,3.0
37283,c04-050-02-02,ago,3.0
37284,c06-080-06-05,the,3.0
37285,b05-042-04-08,all,3.0
37286,b04-195-01-06,and,3.0
37287,c04-050-01-03,act,3.0
37288,a01-014-03-09,the,3.0
37289,c06-080-08-00,the,3.0
37290,r03-030-03-09,she,3.0
37291,e01-035-01-07,and,3.0
37292,c06-080-08-03,for,3.0
37293,e01-035-02-03,set,3.0
37294,c06-080-05-03,set,3.0
37295,e01-035-00-03,old,3.0
37296,e01-035-00-02,the,3.0
37297,c04-050-03-04,and,3.0
37298,d06-091-00-01,may,3.0
37299,c04-050-06-07,COP,3.0
37300,c06-080-02-04,the,3.0
37301,r03-030-00-06,was,3.0
37302,p03-023-00-08,for,3.0
37303,c04-050-06-01,not,3.0
37304,c04-050-06-00,was,3.0
37305,c06-080-02-05,one,3.0
37306,p02-115-06-05,for,3.0
37307,r03-030-02-00,And,3.0
37308,p03-023-00-09,two,3.0
37309,c06-080-08-04,the,3.0
37310,r02-060-01-05,two,3.0
37311,c04-050-05-02,Why,3.0
37312,b04-195-02-02,the,3.0
37313,c06-080-03-03,the,3.0
37314,e01-032-10-03,the,3.0
37315,e01-032-10-07,men,3.0
37316,r02-060-01-01,and,3.0
37317,e01-035-00-00,For,3.0
37318,p02-115-06-03,two,3.0
37319,c04-050-04-00,and,3.0
37320,b06-036-00-01,the,3.0
37321,b06-036-00-00,Now,3.0
37322,c04-050-05-04,two,3.0
37323,d06-086-08-03,the,3.0
37324,d06-086-08-02,all,3.0
37325,b04-195-01-04,And,3.0
37326,b05-042-05-00,Not,3.0
37327,r03-030-05-03,the,3.0
37328,r03-030-05-05,sum,3.0
37329,b06-064-04-02,and,3.0
37330,c04-044-00-03,rob,3.0
37331,b06-064-04-03,the,3.0
37332,c06-083-01-02,not,3.0
37333,c06-083-01-03,too,3.0
37334,p02-115-03-05,and,3.0
37335,e01-035-07-02,the,3.0
37336,a01-020-07-04,the,3.0
37337,b06-032-05-04,old,3.0
37338,a01-043u-06-02,New,3.0
37339,c06-083-01-06,for,3.0
37340,r03-030-05-07,six,3.0
37341,p03-023-01-04,the,3.0
37342,a01-043u-06-05,One,3.0
37343,p02-115-02-08,You,3.0
37344,b06-032-05-03,the,3.0
37345,r03-030-06-00,red,3.0
37346,e01-050-01-03,was,3.0
37347,c04-039-07-02,the,3.0
37348,c06-083-02-00,and,3.0
37349,e01-050-01-06,the,3.0
37350,e01-050-00-01,the,3.0
37351,a01-043u-05-03,The,3.0
37352,r02-054-05-00,his,3.0
37353,b04-195-00-06,two,3.0
37354,r02-054-05-08,and,3.0
37355,d06-086-08-01,out,3.0
37356,e01-035-03-01,not,3.0
37357,c04-044-07-04,his,3.0
37358,c04-044-07-03,and,3.0
37359,d06-086-07-09,and,3.0
37360,r02-054-05-07,key,3.0
37361,d06-086-07-07,sit,3.0
37362,b04-195-01-01,old,3.0
37363,e01-035-03-07,but,3.0
37364,b04-195-01-00,the,3.0
37365,e01-035-06-06,and,3.0
37366,r03-030-05-02,her,3.0
37367,c04-044-05-05,not,3.0
37368,e01-035-05-03,and,3.0
37369,c04-044-05-04,and,3.0
37370,p02-115-04-01,you,3.0
37371,c04-044-05-02,too,3.0
37372,c04-044-05-01,act,3.0
37373,p02-115-03-10,had,3.0
37374,c04-044-00-08,300,3.0
37375,r02-054-05-03,key,3.0
37376,p02-115-03-08,and,3.0
37377,r02-054-05-01,own,3.0
37378,p02-115-04-04,too,3.0
37379,c03-021e-08-01,and,3.0
37380,b06-012-00-00,His,3.0
37381,e04-015-06-04,the,3.0
37382,p03-181-04-03,her,3.0
37383,p03-112-01-04,You,3.0
37384,d05-008-02-04,the,3.0
37385,e04-095-04-00,are,3.0
37386,c03-007c-05-03,the,3.0
37387,d06-000-05-06,the,3.0
37388,p03-181-04-01,had,3.0
37389,c02-012-03-06,the,3.0
37390,p03-112-01-01,her,3.0
37391,e06-010-01-07,the,3.0
37392,e04-095-04-05,and,3.0
37393,r06-126-04-02,New,3.0
37394,d04-032-08-05,was,3.0
37395,c03-007c-03-04,the,3.0
37396,d04-075-09-05,not,3.0
37397,e04-095-04-07,the,3.0
37398,n06-194-01-07,got,3.0
37399,e06-010-01-11,But,3.0
37400,p03-087-02-02,and,3.0
37401,c03-007c-05-07,the,3.0
37402,r06-126-04-05,His,3.0
37403,r06-126-05-02,was,3.0
37404,d04-032-07-02,The,3.0
37405,n06-194-02-03,few,3.0
37406,c02-082-08-03,the,3.0
37407,b04-121-04-07,WHO,3.0
37408,c03-007c-07-01,are,3.0
37409,n06-194-02-01,and,3.0
37410,r06-090-08-00,got,3.0
37411,d04-075-09-04,had,3.0
37412,e04-095-03-00,the,3.0
37413,d04-032-07-05,the,3.0
37414,c01-014-09-03,the,3.0
37415,e06-010-02-04,the,3.0
37416,c02-082-09-00,has,3.0
37417,d06-000-06-01,and,3.0
37418,d04-081-00-00,Ben,3.0
37419,a01-053u-02-02,the,3.0
37420,d04-032-07-09,and,3.0
37421,c03-007c-06-05,the,3.0
37422,p03-181-03-05,and,3.0
37423,e06-010-01-05,end,3.0
37424,e04-095-05-00,are,3.0
37425,r06-090-10-02,the,3.0
37426,c03-007c-01-03,the,3.0
37427,b05-071-04-10,are,3.0
37428,b05-083-05-03,But,3.0
37429,p03-181-03-01,the,3.0
37430,e06-010-00-04,the,3.0
37431,b05-071-05-00,red,3.0
37432,n06-163-00-02,man,3.0
37433,d04-032-10-05,the,3.0
37434,c02-012-03-00,but,3.0
37435,n06-194-00-10,the,3.0
37436,c03-007c-00-07,has,3.0
37437,n06-163-00-04,bib,3.0
37438,e04-099-00-00,Cut,3.0
37439,p03-181-02-09,not,3.0
37440,e04-099-00-01,out,3.0
37441,e04-099-00-02,the,3.0
37442,c01-066-00-04,did,3.0
37443,e04-095-06-08,fit,3.0
37444,d04-081-00-05,The,3.0
37445,c03-007c-02-00,and,3.0
37446,n06-194-00-11,man,3.0
37447,e06-010-01-04,the,3.0
37448,c02-089-05-00,all,3.0
37449,d05-008-03-03,The,3.0
37450,p03-087-02-04,you,3.0
37451,c03-007c-03-01,wet,3.0
37452,d05-008-03-05,had,3.0
37453,c03-007c-03-00,and,3.0
37454,r06-126-03-04,who,3.0
37455,d05-008-04-01,had,3.0
37456,d04-075-09-02,and,3.0
37457,n06-156-07-07,sit,3.0
37458,e06-010-00-09,the,3.0
37459,c03-007c-02-06,The,3.0
37460,c01-066-00-00,The,3.0
37461,c03-007c-02-01,has,3.0
37462,d05-008-03-09,for,3.0
37463,e06-010-00-07,not,3.0
37464,e04-095-06-05,the,3.0
37465,e04-095-05-06,the,3.0
37466,p03-151-07-05,all,3.0
37467,e04-095-02-01,see,3.0
37468,n06-156-06-04,our,3.0
37469,c02-012-04-04,The,3.0
37470,c03-007d-04-05,and,3.0
37471,p03-181-07-02,the,3.0
37472,e04-091-03-07,the,3.0
37473,d05-008-01-00,the,3.0
37474,a01-003u-06-05,not,3.0
37475,e04-091-04-00,cut,3.0
37476,e04-091-04-01,for,3.0
37477,r06-090-06-01,had,3.0
37478,c03-007d-04-02,the,3.0
37479,b04-121-05-04,the,3.0
37480,r06-090-06-04,the,3.0
37481,a01-000x-04-00,and,3.0
37482,c03-007d-03-05,the,3.0
37483,d06-000-07-08,and,3.0
37484,e06-010-03-04,the,3.0
37485,r06-090-06-05,low,3.0
37486,d04-032-04-06,and,3.0
37487,c03-007d-05-00,the,3.0
37488,e04-091-03-05,and,3.0
37489,r06-090-05-07,and,3.0
37490,d04-032-01-07,the,3.0
37491,r06-126-06-07,gas,3.0
37492,p03-087-01-03,and,3.0
37493,c03-007d-06-03,the,3.0
37494,r06-126-06-06,the,3.0
37495,c02-082-05-00,the,3.0
37496,e04-091-02-08,the,3.0
37497,n06-156-04-08,and,3.0
37498,b05-074-09-06,our,3.0
37499,e06-010-03-10,the,3.0
37500,a01-026x-00-04,the,3.0
37501,c03-007d-05-06,the,3.0
37502,d06-000-08-01,are,3.0
37503,e04-091-03-01,cut,3.0
37504,d04-032-04-04,our,3.0
37505,r06-090-05-04,ago,3.0
37506,e04-091-03-03,the,3.0
37507,a01-003u-06-06,now,3.0
37508,p03-151-04-04,Are,3.0
37509,e04-091-04-05,the,3.0
37510,c02-082-06-03,him,3.0
37511,c03-007d-03-02,wet,3.0
37512,e04-095-01-00,and,3.0
37513,d04-081-01-02,the,3.0
37514,r06-090-07-03,the,3.0
37515,c03-007d-01-04,the,3.0
37516,d06-000-07-02,for,3.0
37517,r06-090-07-04,air,3.0
37518,c02-082-07-05,has,3.0
37519,b04-121-04-10,the,3.0
37520,a01-049x-08-05,had,3.0
37521,e04-095-01-03,the,3.0
37522,c03-007d-00-07,has,3.0
37523,r06-126-05-03,not,3.0
37524,d04-032-06-03,can,3.0
37525,p03-087-02-01,car,3.0
37526,b05-098-04-03,the,3.0
37527,c01-014-08-08,the,3.0
37528,c03-007c-07-08,the,3.0
37529,n06-194-02-06,But,3.0
37530,d04-032-06-00,the,3.0
37531,b04-121-04-08,can,3.0
37532,d04-081-01-05,all,3.0
37533,d04-032-05-05,for,3.0
37534,d05-008-01-04,was,3.0
37535,c03-007d-03-01,and,3.0
37536,e04-095-00-00,The,3.0
37537,c02-082-06-04,and,3.0
37538,b05-071-04-01,and,3.0
37539,b05-098-05-03,may,3.0
37540,c03-007d-02-07,The,3.0
37541,d04-032-05-03,the,3.0
37542,d04-032-05-06,God,3.0
37543,r06-090-06-08,and,3.0
37544,e06-010-03-01,the,3.0
37545,p03-112-02-02,for,3.0
37546,d04-081-01-06,the,3.0
37547,c03-007d-02-02,has,3.0
37548,e04-095-00-06,now,3.0
37549,r06-126-05-07,one,3.0
37550,c03-007d-02-01,and,3.0
37551,d06-000-07-03,the,3.0
37552,e04-095-00-03,the,3.0
37553,d04-075-08-02,ben,3.0
37554,e04-099-00-04,and,3.0
37555,n06-163-00-06,and,3.0
37556,e06-006-07-02,the,3.0
37557,d04-075-06-05,And,3.0
37558,p03-181-01-11,and,3.0
37559,e04-099-05-10,the,3.0
37560,c03-000a-06-06,are,3.0
37561,e04-099-06-00,ply,3.0
37562,d05-008-05-09,new,3.0
37563,r06-097-05-07,had,3.0
37564,n06-163-01-04,the,3.0
37565,r06-126-00-01,his,3.0
37566,n06-186-06-01,gun,3.0
37567,c03-007a-04-03,the,3.0
37568,c03-000b-00-00,The,3.0
37569,c03-007a-04-02,and,3.0
37570,p03-103-07-04,she,3.0
37571,r06-126-00-00,For,3.0
37572,d04-047-01-05,the,3.0
37573,a01-000x-05-01,for,3.0
37574,c03-007a-05-01,the,3.0
37575,c03-000a-06-04,and,3.0
37576,e04-099-05-07,not,3.0
37577,e04-099-04-08,the,3.0
37578,r06-126-01-02,the,3.0
37579,d04-075-06-06,the,3.0
37580,p03-181-02-01,had,3.0
37581,c01-066-03-01,had,3.0
37582,p03-087-05-01,the,3.0
37583,b05-074-08-09,far,3.0
37584,d06-000-01-01,use,3.0
37585,e04-099-06-08,for,3.0
37586,e04-099-05-00,the,3.0
37587,b04-107-06-02,The,3.0
37588,c03-007a-06-08,are,3.0
37589,c03-007a-06-03,the,3.0
37590,c01-066-03-05,him,3.0
37591,r06-097-05-05,the,3.0
37592,r06-126-00-05,the,3.0
37593,c03-007a-05-05,the,3.0
37594,a01-026u-03-04,The,3.0
37595,e06-006-07-05,the,3.0
37596,a01-003u-02-06,the,3.0
37597,b05-074-01-00,was,3.0
37598,p03-181-01-09,him,3.0
37599,n06-186-04-02,you,3.0
37600,e04-103-00-03,the,3.0
37601,r06-121-10-04,the,3.0
37602,r06-121-10-03,for,3.0
37603,c03-007a-02-09,and,3.0
37604,d04-047-02-06,the,3.0
37605,r06-097-07-02,had,3.0
37606,e04-103-00-07,are,3.0
37607,b04-107-06-06,was,3.0
37608,e04-103-00-08,now,3.0
37609,c03-007a-02-06,The,3.0
37610,b04-107-07-01,out,3.0
37611,n06-163-03-08,the,3.0
37612,c03-000b-02-03,has,3.0
37613,c01-066-04-00,the,3.0
37614,b04-121-02-02,his,3.0
37615,p03-103-04-05,you,3.0
37616,d06-000-00-01,the,3.0
37617,r06-121-10-00,the,3.0
37618,e04-099-04-07,and,3.0
37619,c03-007a-03-00,wet,3.0
37620,n06-186-04-03,can,3.0
37621,d05-008-06-01,was,3.0
37622,c03-007a-03-07,the,3.0
37623,d04-075-06-02,the,3.0
37624,r06-121-10-08,was,3.0
37625,e04-099-06-09,the,3.0
37626,e06-006-06-05,150,3.0
37627,c03-007a-03-03,the,3.0
37628,e06-006-06-04,the,3.0
37629,b05-098-01-08,was,3.0
37630,p03-181-01-06,she,3.0
37631,d05-008-06-05,but,3.0
37632,p03-087-05-03,and,3.0
37633,n06-186-04-04,say,3.0
37634,p03-181-01-03,get,3.0
37635,r06-121-10-05,fun,3.0
37636,d05-008-06-06,the,3.0
37637,c03-000b-01-05,the,3.0
37638,p03-181-01-01,you,3.0
37639,d06-000-00-06,not,3.0
37640,c03-000a-05-01,the,3.0
37641,c01-066-03-00,who,3.0
37642,a01-049x-09-06,had,3.0
37643,r06-097-02-00,sun,3.0
37644,r06-097-02-02,The,3.0
37645,d05-008-05-00,but,3.0
37646,c03-007b-05-02,the,3.0
37647,d04-037-03-09,God,3.0
37648,r06-126-02-02,the,3.0
37649,c03-007b-04-06,the,3.0
37650,b05-098-02-04,but,3.0
37651,d04-037-03-06,the,3.0
37652,d04-037-03-11,and,3.0
37653,b04-121-04-01,the,3.0
37654,e04-099-02-04,the,3.0
37655,d04-075-07-06,the,3.0
37656,a01-003u-04-06,the,3.0
37657,c03-000a-03-07,who,3.0
37658,r06-097-02-07,the,3.0
37659,c03-007b-04-00,the,3.0
37660,c03-007b-03-07,and,3.0
37661,p03-151-07-07,bad,3.0
37662,e04-099-02-07,Use,3.0
37663,a01-030-03-03,had,3.0
37664,n06-194-00-01,You,3.0
37665,c03-000a-01-07,the,3.0
37666,d04-037-03-00,you,3.0
37667,e06-006-09-04,the,3.0
37668,c03-007b-07-00,the,3.0
37669,r06-126-02-07,was,3.0
37670,r06-097-01-00,the,3.0
37671,e04-099-00-08,the,3.0
37672,d04-037-03-02,day,3.0
37673,e04-099-01-06,for,3.0
37674,c01-066-01-00,him,3.0
37675,d06-000-03-05,Far,3.0
37676,p03-181-02-08,and,3.0
37677,c03-000a-02-05,has,3.0
37678,c03-007b-06-04,are,3.0
37679,e04-099-01-02,but,3.0
37680,c01-066-01-03,was,3.0
37681,r06-097-01-04,the,3.0
37682,c03-007b-05-08,the,3.0
37683,c01-066-01-02,and,3.0
37684,e04-091-02-04,the,3.0
37685,c03-007b-03-04,the,3.0
37686,c02-012-02-01,the,3.0
37687,c03-007b-02-00,has,3.0
37688,e06-006-08-01,the,3.0
37689,e04-099-04-02,the,3.0
37690,p03-087-04-05,she,3.0
37691,c03-007b-00-07,has,3.0
37692,d04-037-04-08,all,3.0
37693,r06-097-04-03,the,3.0
37694,c03-000a-04-05,the,3.0
37695,p03-087-04-00,one,3.0
37696,p03-181-02-06,her,3.0
37697,p03-181-02-03,him,3.0
37698,c02-012-01-07,not,3.0
37699,c03-000a-05-00,and,3.0
37700,r06-097-05-01,had,3.0
37701,b05-074-00-04,the,3.0
37702,p03-087-04-06,was,3.0
37703,c03-007a-07-03,the,3.0
37704,e04-099-04-05,one,3.0
37705,r06-126-01-03,two,3.0
37706,b05-083-05-06,not,3.0
37707,d04-037-04-06,and,3.0
37708,n06-163-01-01,hat,3.0
37709,e06-006-09-00,the,3.0
37710,c01-066-01-07,the,3.0
37711,d04-037-04-01,Him,3.0
37712,c03-007b-03-00,the,3.0
37713,e04-099-02-09,two,3.0
37714,n06-186-07-01,got,3.0
37715,e06-006-08-04,the,3.0
37716,d04-037-04-03,all,3.0
37717,d06-000-02-03,not,3.0
37718,n06-186-07-00,and,3.0
37719,b04-121-03-06,And,3.0
37720,r06-097-03-06,the,3.0
37721,e04-099-03-07,ply,3.0
37722,c03-007b-02-09,wet,3.0
37723,e04-099-03-08,for,3.0
37724,c03-007b-02-08,and,3.0
37725,e06-006-08-03,and,3.0
37726,c03-007b-02-05,The,3.0
37727,b04-121-03-07,try,3.0
37728,n06-163-03-09,men,3.0
37729,d04-081-03-04,And,3.0
37730,c02-082-04-02,and,3.0
37731,p03-185-02-04,one,3.0
37732,e04-079-08-00,use,3.0
37733,c03-016a-03-00,her,3.0
37734,p03-142-04-09,his,3.0
37735,e04-079-08-03,old,3.0
37736,c02-078-00-07,and,3.0
37737,n06-156-01-04,who,3.0
37738,a01-000x-03-02,put,3.0
37739,a01-030u-04-03,had,3.0
37740,d04-021-05-07,the,3.0
37741,d04-021-06-01,the,3.0
37742,b05-071-02-02,the,3.0
37743,c02-078-00-09,fun,3.0
37744,b04-128-02-03,and,3.0
37745,e04-083-00-00,The,3.0
37746,e06-015-05-04,the,3.0
37747,p03-142-05-00,was,3.0
37748,a01-049x-04-02,The,3.0
37749,e06-015-06-02,are,3.0
37750,c01-009-08-05,the,3.0
37751,p03-080-03-02,had,3.0
37752,a01-000x-03-01,has,3.0
37753,p03-185-02-07,for,3.0
37754,e04-079-05-01,not,3.0
37755,a01-003u-09-03,not,3.0
37756,d04-086-02-00,are,3.0
37757,e04-079-05-03,use,3.0
37758,b04-128-02-09,the,3.0
37759,p03-185-02-06,say,3.0
37760,d04-021-06-07,118,3.0
37761,c03-016a-04-01,she,3.0
37762,d04-021-05-02,but,3.0
37763,a01-049x-03-05,had,3.0
37764,d04-086-01-08,the,3.0
37765,c01-009-08-04,and,3.0
37766,c02-078-00-01,has,3.0
37767,b05-098-09-03,Ben,3.0
37768,e04-079-07-00,the,3.0
37769,r06-130-00-01,the,3.0
37770,p03-112-04-05,she,3.0
37771,b05-098-08-02,the,3.0
37772,c02-012-08-07,the,3.0
37773,d04-021-06-12,And,3.0
37774,c01-014-00-00,The,3.0
37775,e04-083-01-07,the,3.0
37776,c03-016a-00-00,But,3.0
37777,d04-028-00-06,out,3.0
37778,p03-185-01-08,the,3.0
37779,c03-007f-08-03,the,3.0
37780,d04-028-00-08,the,3.0
37781,r06-076-04-01,and,3.0
37782,b04-128-01-07,and,3.0
37783,n06-201-05-03,the,3.0
37784,d06-003-03-00,but,3.0
37785,d04-086-00-08,the,3.0
37786,e04-083-02-03,cut,3.0
37787,e04-083-02-04,out,3.0
37788,c03-007f-07-05,are,3.0
37789,c02-078-02-01,all,3.0
37790,e06-015-03-02,are,3.0
37791,r06-126-09-04,the,3.0
37792,b05-071-02-05,and,3.0
37793,n06-156-01-02,the,3.0
37794,d04-131-04-06,and,3.0
37795,d06-003-03-05,are,3.0
37796,r06-076-02-04,the,3.0
37797,c03-016a-01-03,the,3.0
37798,d06-003-03-09,Not,3.0
37799,d04-021-06-13,the,3.0
37800,e04-083-00-03,the,3.0
37801,d04-131-04-04,the,3.0
37802,c02-012-08-05,out,3.0
37803,d04-028-00-01,For,3.0
37804,d04-028-00-05,cry,3.0
37805,r06-076-02-08,the,3.0
37806,c03-016a-00-08,and,3.0
37807,d04-028-00-02,the,3.0
37808,a01-003u-08-06,and,3.0
37809,e04-083-01-02,the,3.0
37810,e06-015-03-06,see,3.0
37811,c02-078-01-08,and,3.0
37812,c03-016a-00-05,the,3.0
37813,e04-083-01-04,and,3.0
37814,b04-128-02-01,the,3.0
37815,c01-014-00-07,and,3.0
37816,c03-016a-04-03,sex,3.0
37817,n06-156-01-00,one,3.0
37818,p01-147-00-07,the,3.0
37819,c03-016a-09-02,his,3.0
37820,n06-148-08-00,you,3.0
37821,c03-016a-08-08,her,3.0
37822,r06-070-07-06,the,3.0
37823,e04-068-04-03,the,3.0
37824,c03-016a-08-06,who,3.0
37825,r06-130-03-03,arm,3.0
37826,c03-016a-08-00,her,3.0
37827,a01-030-00-06,the,3.0
37828,d04-021-02-03,the,3.0
37829,c03-016a-07-06,the,3.0
37830,e06-021-00-04,any,3.0
37831,n06-148-08-01,may,3.0
37832,p01-147-00-04,way,3.0
37833,e06-021-00-01,the,3.0
37834,e04-068-04-08,use,3.0
37835,e04-068-03-07,the,3.0
37836,d06-003-05-09,and,3.0
37837,c03-016a-09-04,and,3.0
37838,p03-185-03-05,the,3.0
37839,d04-021-01-01,are,3.0
37840,d06-003-05-13,the,3.0
37841,p03-185-03-08,tea,3.0
37842,e04-068-02-10,the,3.0
37843,n06-148-07-11,you,3.0
37844,d04-131-02-04,How,3.0
37845,c01-009-06-02,the,3.0
37846,b04-107-02-05,and,3.0
37847,r06-070-08-02,the,3.0
37848,c02-059-07-07,the,3.0
37849,r06-070-07-02,and,3.0
37850,p03-185-03-06,day,3.0
37851,c03-016b-01-02,the,3.0
37852,p01-147-01-01,the,3.0
37853,b06-000-00-06,the,3.0
37854,a01-003u-09-05,any,3.0
37855,r06-070-07-05,and,3.0
37856,d06-003-05-11,out,3.0
37857,d04-131-02-05,was,3.0
37858,r06-130-03-01,her,3.0
37859,b04-128-03-08,new,3.0
37860,c03-016a-07-00,but,3.0
37861,c02-059-09-03,she,3.0
37862,e04-079-01-05,the,3.0
37863,r06-076-00-01,all,3.0
37864,r06-076-00-02,had,3.0
37865,c03-016a-05-04,she,3.0
37866,r06-130-00-06,the,3.0
37867,e04-079-02-04,you,3.0
37868,r06-130-00-04,the,3.0
37869,c03-016a-05-07,for,3.0
37870,b05-071-02-00,who,3.0
37871,d04-021-03-07,the,3.0
37872,c03-016a-05-02,and,3.0
37873,e04-079-03-03,you,3.0
37874,e04-079-03-04,can,3.0
37875,c02-012-09-04,icy,3.0
37876,c02-059-10-03,the,3.0
37877,d04-021-04-05,the,3.0
37878,e04-079-03-05,use,3.0
37879,n06-201-06-10,can,3.0
37880,d04-021-04-09,the,3.0
37881,n06-201-07-02,all,3.0
37882,r06-130-01-01,was,3.0
37883,d04-131-02-09,was,3.0
